日	4	1	象形 Pictographic	5	ニチ、ジツ、ひ、か		nichi, jitsu	hi, ka	day; Sunday	sun; time; day, date	2	4
戻	7	7	会意 Com. Ideographic	3	レイ、もど-す、もど-る		rei	modo(ru), modo(su)	return, turn back; revert to, resume, return to; be returned; go backward	return, turn back; revert to, resume, return to; be returned; go backward. restore; turn back (a clock); reject; vomit	7	11
船	11	2	形声 Phonetic	3	セン、ふね、[ふな]		sen	fune, [funa]	ship	boat, ship, vessel, steamer, liner, barge; shipping; tank, trough, cistern, vat	1	11
講	17	5	形声 Phonetic	2	コウ		koo	-	lecture, club, association	-	3	0
兆	6	4	象形 Pictographic	2	チョウ、きざ-す、きざ-し		choo	kiza(su), kiza(shi)	sign, omen, indication, portent; trillion	show a signs or symptoms of. signs, omen, symptoms	5	4
愛	13	4	会意 Com. Ideographic	3	アイ	オ、いと、め	ai	-	love, affection, favorite	-	3	0
頼	16	7	形声 Phonetic	3	ライ、たの-む、たの-もしい、たよ-る		rai	tano(mu), tano(moshii), tayo(ru)	ask, request, entreat, appeal; entrust to, commission; employ, call in; depend on, have recourse to, trust in	ask, request, entreat, appeal; entrust to, commission; employ, call in; depend on, have recourse to, trust in. rely on, have recourse to. reliable, trustworthy; hopeful	11	16
辞	13	4	会意 Com. Ideographic	3	ジ、や-める		ji	ya(meru)	word, term, expression; sentence; an address	resign	5	1
木	4	1	象形 Pictographic	5	ボク、モク、き、[こ]		boku, moku	ki, [ko]	tree, Thursday	tree; wood; timber; lumber; wooden clappers	2	6
古	5	2	会意 Com. Ideographic	4	コ、ふる-い、ふる-す	いにしえ	ko	furu(i), furu(su)	old	old, aged, ancient, antiquated; stale, threadbare; outmoded, obsolete article	1	8
六	4	1	仮借 Loan	5	ロク、む、む-つ、むっ-つ、[むい]	リク	roku	mu, mu(tsu), mut(tsu), [mui]	six	six	1	1
像	14	5	形声 Phonetic	2	ゾウ	かた	zoo	-	image, statue, figure, picture, portrait	-	5	0
根	10	3	形声 Phonetic	2	コン、ね		kon	ne	root (of a plant); root, radical (in science and math); stamina	root; base (of a hill); head (of a boil); origin; foundation; peak	4	6
印	6	4	会意 Com. Ideographic	2	イン、しるし		in	shirushi	seal, stamp, mark	sign, mark; symbol, emblem; badge; evidence; souvenir; token; brand, trademark; signs, indications; omen; seal	3	14
花	7	1	形声 Phonetic	4	カ、はな	ケ、ゲ、あや	ka	hana	flower	flower, blossom; cherry blossoms; essence, spirit, pride; pearl; youth; best days; beautiful woman, flower arrangement; flower-card game	1	12
越	12	7	形声 Phonetic	3	エツ、こ-す、こ-える	オチ、エチ、オッ	etsu	ko(su), ko(eru)	cross; pass; spend; tide over; outrun; exceed; surpass; move; go; come	cross; pass; spend; tide over; outrun; exceed; surpass; move; go; come; go beyond; exceed; clear (an obstacle); overstep (authority)	10	14
版	8	5	形声 Phonetic	2	ハン		han	-	printing block or plate; printing; edition, impression; board; label	-	6	0
細	11	2	形声 Phonetic	2	サイ、ほそ-い、ほそ-る、こま-か、こま-かい	ささ	sai	hoso(i), hoso(ru), koma(ka), koma(kai)	get thin; taper off	get thin; taper off. fine (line); thin (voice); slender; narrow (trousers). small, fine; detailed; minor, trifling; elaborate, delicate; stingy, frugal; small (change)	2	16
郵	11	6	会意 Com. Ideographic	2	ユウ		yuu	-	stagecoach stop; mail	-	2	0
彼	8	7	仮借 Loan	3	ヒ、かれ、[かの]	か	hi	kare, [kano]	he; that	he. that, the	2	3
欠	4	4	形声 Phonetic	3	ケツ、か-ける、か-く	あくび	ketsu	ka(keru), ka(ku)	lack, gap	lack; break, crack, chip; neglect; fail in; omit; be broken (off), be chipped; lack, be missing; wane; be vacant (a position)	2	13
損	13	5	会意 Com. Ideographic	2	ソン、そこ-なう、そこ-ねる		son	soko(nau), soko(neru)	loss; disadvantage, handicap	harm, hurt, injure, damage, mar; lose, oppress	3	7
更	7	7	会意 Com. Ideographic	3	コウ、さら、ふ-ける、ふ-かす	が	koo	sara, fu(keru), fu(kasu)	a watch of the night	sit up late. get late; grow old; reach the height of the season. again; after all; more and more	1	7
便	9	4	会意 Com. Ideographic	3	ベン、ビン、たよ-り		ben, bin	tayo(ri)	convenience, facility; excreta, stools; evacuation. chance; mail, letter	news, tidings; connection	8	3
厚	9	5	会意 Com. Ideographic	2	コウ、あつ-い		koo	atsu(i)	very thick; heavy	thick; kind, cordial	2	3
赤	7	1	会意 Com. Ideographic	4	セキ、[シャク]、あか、あか-い、あか-らむ、あか-らめる		seki, [shaku]	aka, aka(i), aka(ramu), aka(rameru)	red, crimson, scarlet	red, crimson, scarlet, Communist, Red. become red. blush, redden	3	8
余	7	5	形声 Phonetic	3	ヨ、あま-る、あま-す		yo	ama(ru), ama(su)	I, myself, the writer; surplus, other; remainder. over, more than	remain, be in excess, be too many. leave, spare, save	8	6
並	8	6	会意 Com. Ideographic	2	ヘイ、なみ、なら-べる、なら-ぶ、なら-びに	な	hei	nami, mara(beru), nara(bu), nara(bini)	line up, be in a row; rank with, rival, equal	line up, be in a row; rank with, rival, equal. arrange, place in order, marshal, put side by side, display, serve (food); enumerate; compare with. common, ordinary, average. and, besides, as well as	5	19
婦	11	5	形声 Phonetic	3	フ		fu	-	woman; wife; bride	-	3	0
募	12	7	形声 Phonetic	2	ボ、つの-る		bo	tsuno(ru)	gather (contributions); campaign (for students); float (a loan); enlist (troops); grow violent	gather (contributions); campaign (for students); float (a loan); enlist (troops); grow violent	5	5
了	2	7	象形 Pictographic	2	リョウ		ryoo	-	finish, complete; understand	-	3	0
軽	12	3	形声 Phonetic	3	ケイ、かる-い、かろ-やか	キン	kei	karu(i), karo(yaka)	light; trifling, unimportant; simple, easy; plain or light (meal); undignified	light; trifling, unimportant; simple, easy; plain or light (meal); undignified	7	7
劇	15	6	会意 Com. Ideographic	2	ゲキ	はげ	geki	-	drama, play	-	2	0
島	10	3	会意 Com. Ideographic	2	トウ、しま		too	shima	island	island	1	1
刊	5	5	形声 Phonetic	2	カン		kan	-	publishig; carve, engrave	-	3	0
央	5	3	象形 Pictographic	2	オウ	ヨウ、つ	oo	-	middle	-	1	0
武	8	5	会意 Com. Ideographic	2	ブ、ム		bu, mu	-	military affairs, military arts, chivalry, military glory, military power, arms	-	6	0
絶	12	5	形声 Phonetic	3	ゼツ、た-える、た-やす、た-つ		zetsu	ta(eru), ta(yasu), ta(tsu)	be beyond (words)	become extinct, die out, discontinue, end, fail, peter out. exterminate, root out; run out of (stock); let (a fire) go out. sever, cut off; shut off, interrupt; abstain from; eradicate; suppress	1	17
横	15	3	形声 Phonetic	3	オウ、よこ		oo	yoko	horizontal	side, flank; horizontal direction; width, breadth, beam; woof	1	7
許	11	5	形声 Phonetic	3	キョ、ゆる-す	コ、もと	kyo	yuru(su)	permit, approve; authorize; acknowledge; confide in; forgive, pardon; release, acquit; overlook	permit, approve; authorize; acknowledge; confide in; forgive, pardon; release, acquit; overlook	10	10
庁	5	6	形声 Phonetic	2	チョウ		choo	-	government office	-	1	0
途	10	7	形声 Phonetic	3	ト	ズ	to	-	way, road	-	2	0
層	14	6	形声 Phonetic	2	ソウ		soo	-	(social) class; stratum, layer, seam, bed, formation; story, floor; course (of stones)	-	9	0
善	12	6	会意 Com. Ideographic	2	ゼン、よ-い		zen	yo(i)	good, goodness, right, virtue	good, good-natured; pleasing; precious; noble; lovely, beautiful, fine; lucky; efficacious; right; suitable; justifiable; appropriate, satisfactory; better; all right; unnecessary; no objection; intimate, friendly; easy; well; desirous	4	24
停	11	4	形声 Phonetic	2	テイ		tei	-	stopping	-	1	0
留	10	5	会意 Com. Ideographic	3	リュウ、[ル]、と-める、と-まる		ryuu, [ru]	to(meru), to(maru)	stop, halt, stand still, pull up; cease, be interrupted, be discontinued; be choked; alight on, perch, roost; be held in position	stop, halt, stand still, pull up; cease, be interrupted, be discontinued; be choked; alight on, perch, roost; be held in position. check; allay (pain); fasten; turn off; detain; forbid to do; dissuade	12	19
九	2	1	象形 Pictographic	5	キュウ、ク、ここの、ここの-つ		kyuu, ku	kokono, kokono(tsu)	nine	nine	1	1
星	9	2	形声 Phonetic	2	セイ、[ショウ]、ほし		sei, [shoo]	hoshi	star	star; spot, dot, mark; bull's eye; one's fortune; point, score	1	8
航	10	4	形声 Phonetic	2	コウ		koo	-	navigation; cross over	-	2	0
陸	11	4	形声 Phonetic	2	リク	ロク、おか、くが	riku	-	land	-	1	0
散	12	4	会意 Com. Ideographic	3	サン、ち-る、ち-らす、ち-らかす、ち-らかる		san	chi(ru), chi(rasu), chi(rakasu), chi(rakaru)	scatter, disperse; spend, squander; dispel, dissipate, chase away	fall, scatter, be scattered, be shed; disperse; (rumor) spreads; run, spread, blur. dissipate (fog); dispel; take down or loosen (the hair); rout; distribute (handbills); distract (attention); splash on (a pattern). scatter (around), disarrange, leave untidy. lie scattered around, be in disorder	7	21
浮	10	7	形声 Phonetic	3	フ、う-く、う-かれる、う-かぶ、う-かべる		fu	u(ku), u(kareru), u(kabu), u(kaberu)	float, be floated, rise to the surface; be cheered up; be set on edge, feel loose (teeth); be left over, be saved	float, be floated, rise to the surface; be cheered up; be set on edge, feel loose (teeth); be left over, be saved. launch, sail (a toy ship), refloat; waft; express (feelings in the face); recall. surface; flit across (the face), occur to; play (about the lips, as a smile); rise in the world; rest in peace. be in high spirits, go on a spree	8	22
替	12	7	会意 Com. Ideographic	2	タイ、か-える、か-わる		tai	ka(eru), ka(waru)	change, turn, convert, exchange, renew, substitute, replace	change, turn, convert, exchange, renew, substitute, replace. relieve	7	8
暴	15	5	会意 Com. Ideographic	2	ボウ、[バク]、あば-く、あば-れる		boo, [baku]	aba(ku), aba(reru)	violence, force, outrage, cruelty	rage, rave, fret; buck. unearth, disclose, rave, divulge, reveal; open (a grave)	4	10
芸	7	4	会意 Com. Ideographic	2	ゲイ	ゲ	gei	-	art, craft; artistic accomplishment; performance, acting; trick, stunt, feat	-	8	0
角	7	2	象形 Pictographic	2	カク、かど、つの	すみ、ずみ	kaku	kado, tsuno	angle; corner; square; squared timber; target	corner, angle; edge; angularity; harshness; horn, feeler, tentacle	5	8
曲	6	3	象形 Pictographic	3	キョク、ま-がる、ま-げる	くせ	kyoku	ma(garu), ma(geru)	music, tone, melody, composition; fault	bend, curve, swerve; be crooked; turn; be awry; be perverse; lean; decline; bow; distort; depart from (principles); pawn	5	13
般	10	7	会意 Com. Ideographic	2	ハン		han	-	carry; all	-	2	0
逃	9	7	形声 Phonetic	3	トウ、に-げる、に-がす、のが-す、のが-れる		too	ni(geru), ni(gasu), noga(su), noga(reru)	flee, run away, escape; shirk, evade, back out	flee, run away, escape; shirk, evade, back out. let go, set free, let escape, miss (a chance). avoid	6	11
乱	7	6	会意 Com. Ideographic	2	ラン、みだ-れる、みだ-す		ran	mida(reru), mida(su)	riot, rebellion, war	put in disorder; disturb, agitate; corrupt; derange (the mind). be out of order, be confused; be disturbed, be disorganized; be demoralized, be lax; be disheveled	3	12
短	12	3	形声 Phonetic	3	タン、みじか-い		tan	mijika(i)	shortness, brevity; fault, defect, demerit, weak point	short, brief	6	2
居	8	5	会意 Com. Ideographic	3	キョ、い-る	コ、ゴ、お	kyo	i(ru)	residence	be, exist; be found in, stay in; inhabit; live with, reside; be present; remain (sitting)	1	9
鉄	13	3	形声 Phonetic	2	テツ	くろがね	tetsu	-	iron, steel; reddish black, iron blue	-	4	0
昇	8	7	形声 Phonetic	2	ショウ、のぼ-る		shoo	nobo(ru)	rise, ascend, go up, climb; go to (the capital); add up to; be promoted; advance (in price); sail up; come up (on the agenda)	rise, ascend, go up, climb; go to (the capital); add up to; be promoted; advance (in price); sail up; come up (on the agenda)	10	10
友	4	2	会意 Com. Ideographic	5	ユウ、とも	ウ	yuu	tomo	friend, companion, pal	friend, companion, pal	3	3
秋	9	2	会意 Com. Ideographic	4	シュウ、あき		shuu	aki	autumn	autumn	1	1
固	8	4	会意 Com. Ideographic	2	コ、かた-める、かた-まる、かた-い		ko	kata(meru), kata(maru), kata(i)	harden, stiffen, solidify, set, settle, congeal, clot, curdle, conglomerate; get together; be devoted to; settle down (weather)	harden; tighten; freeze; curdle; strengthen; stabilize; defend, fortify; collect, amass; settle down, locate. stiffen, solidify, set, settle, congeal, clot, conglomerate; get together; be devoted to; hard, solid; tough, rigid; tight; steady, firm; strict; safe, reliable, upright; chaste, sonstant; stiff; bookish; classical; stubborn	12	38
血	6	3	会意 Com. Ideographic	2	ケツ、ち		ketsu	chi	blood	blood, consanguinity	1	2
旅	10	3	会意 Com. Ideographic	4	リョ、たび		ryo	tabi	journey; go around	journey	2	1
占	5	7	会意 Com. Ideographic	2	セン、し-める、うらな-う		sen	shi(meru), urana(u)	occupy, hold, have, get, take (a seat)	occupy, hold, have, get, take (a seat). divine, forecast, augur	5	8
息	10	3	会意 Com. Ideographic	3	ソク、いき	むすこ、やす	soku	iki	son; interest (on money)	breath, respiration	2	2
肉	6	2	象形 Pictographic	4	ニク		niku	-	flesh, muscles; meat; the flesh; seal pad, ink pad; thickness, succulence	-	8	0
測	12	5	形声 Phonetic	2	ソク、はか-る		soku	haka(ru)	measure, gauge, weigh; fathom, sound; compute, estimate	measure, gauge, weigh; fathom, sound; compute, estimate	7	7
冷	7	4	形声 Phonetic	3	レイ、つめ-たい、ひ-える、ひ-や、ひ-やす、ひ-やかす、さ-める、さ-ます		rei	tsume(tai), hi(eru), hi(ya), hi(yasu), hi(yakasu), sa(meru), sa(masu)	cold, cool	cool down, grow cold; feel chilly. cool, refrigerate. cool (in water or ice); banter, make fun, speak playfully, tease; window-shop, look in at a shop. get cold; abate, subside; dampen, cool down (interest); come down (interest, enthusiasm, etc.), let cool; throw a damper on, spoil. cold drinking water. cold, chilly, icy, freezing; cold hearted	2	27
痛	12	6	形声 Phonetic	3	ツウ、いた-い、いた-む、いた-める		tsuu	ita(i), ita(mu), ita(meru)	pain	feel a pain, hurt; be hurt, be damaged, be spoiled, be bruised, wear out, be worn out. injure, impair, spoil, worry, bother, afflict, cause pain. painful, sore; trying	1	18
均	7	5	形声 Phonetic	2	キン	ひと	kin	-	to level, to average	-	2	0
川	3	1	象形 Pictographic	5	セン、かわ		sen	kawa	river, stream, brook	river, stream, brook	3	3
司	5	4	会意 Com. Ideographic	2	シ	ス、ズ、つかさど、つかさ	shi	-	official; government office	-	2	0
複	14	5	形声 Phonetic	2	フク		fuku	-	double, compound, composite, multiple	-	4	0
節	13	4	形声 Phonetic	2	セツ、[セチ]、ふし		setsu, [sechi]	fushi	season, period, occasion, time; verse, clause, paragraph, section, stanza; integrity, honor	joint, knuckle; knob, lump, knot; tune, melody; point (in a talk)	11	8
抱	8	7	形声 Phonetic	3	ホウ、だ-く、いだ-く、かか-える		hoo	da(ku), ida(ku), kaka(eru)	hug, embrace, hold in the arms; sit (on eggs)	hug, embrace, hold in the arms; sit (on eggs). entertain (hope); cherish (a desire); harbor (malice); hold, have. hold or carry under or in the arms	4	10
辺	5	4	形声 Phonetic	2	ヘン、あた-り、べ	ふち、は、へ	hen	ata(ri), be	side; boundary, border; beach; region, district, rural areas; vicinity; approximation	vicinity	9	1
令	5	4	象形 Pictographic	2	レイ	リョウ	rei	-	order, command; ordinance, law, decree	-	5	0
波	8	3	形声 Phonetic	2	ハ、なみ		ha	nami	wave	wave, billows	1	2
築	16	5	形声 Phonetic	2	チク、きず-く		chiku	kizu(ku)	build, construct	build, construct	2	2
普	12	7	会意 Com. Ideographic	2	フ	あまね	fu	-	widely, generally	-	2	0
遅	12	7	形声 Phonetic	3	チ、おく-れる、おく-らす、おそ-い		chi	oku(reru), oku(rasu), oso(i)	be late, be delayed, be overdue; lag behind; (clocks) lose	be late, be delayed, be overdue; lag behind; (clocks) lose. retard, delay, defer. late; slow	5	10
招	8	5	形声 Phonetic	3	ショウ、まね-く		shoo	mane(ku)	beckon to, invite, summon; engage (someone), call (a doctor); incur, cause	beckon to, invite, summon; engage (someone), call (a doctor); incur, cause	7	7
裏	13	6	形声 Phonetic	2	リ、うら		ri	ura	inside	reverse, wrong side; undersurface, inside; palm, sole; opposite; back, rear; lining, last half (of an inning)	1	11
